"sample_id","feature","bina","cancer_type"
"910926","gain:cnaBLCA1",1,"BLCA"
"1290730","gain:cnaBLCA1",0,"BLCA"
"753552","gain:cnaBLCA1",0,"BLCA"
"907065","gain:cnaBLCA1",0,"BLCA"
"907066","gain:cnaBLCA1",1,"BLCA"
"753566","gain:cnaBLCA1",0,"BLCA"
"907312","gain:cnaBLCA1",0,"BLCA"
"753584","gain:cnaBLCA1",0,"BLCA"
"909704","gain:cnaBLCA1",0,"BLCA"
"687455","gain:cnaBLCA1",0,"BLCA"
"909749","gain:cnaBLCA1",0,"BLCA"
"724812","gain:cnaBLCA1",0,"BLCA"
"687459","gain:cnaBLCA1",0,"BLCA"
"724838","gain:cnaBLCA1",0,"BLCA"
"909780","gain:cnaBLCA1",0,"BLCA"
"687457","gain:cnaBLCA1",0,"BLCA"
"687452","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"906798","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"906797","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"910926","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"1290730","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"753552","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"907065","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",1,"BLCA"
"907066","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",1,"BLCA"
"753566","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"907312","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"753584","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"909704","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"687455","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"909749","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"724812","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"687459","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"724838","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"909780","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"687457","gain:cnaBLCA3 (GATA3,KLF6,LARP4B,VIM)",0,"BLCA"
"687452","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"906798","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"906797","loss:cnaBLCA5 (FAT1,IRF2)",1,"BLCA"
"910926","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"1290730","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"753552","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"907065","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"907066","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"753566","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"907312","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"753584","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"909704","loss:cnaBLCA5 (FAT1,IRF2)",1,"BLCA"
"687455","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"909749","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"724812","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"687459","loss:cnaBLCA5 (FAT1,IRF2)",1,"BLCA"
"724838","loss:cnaBLCA5 (FAT1,IRF2)",1,"BLCA"
"909780","loss:cnaBLCA5 (FAT1,IRF2)",1,"BLCA"
"687457","loss:cnaBLCA5 (FAT1,IRF2)",0,"BLCA"
"687452","loss:cnaBLCA6",0,"BLCA"
"906798","loss:cnaBLCA6",0,"BLCA"
"906797","loss:cnaBLCA6",0,"BLCA"
"910926","loss:cnaBLCA6",0,"BLCA"
"1290730","loss:cnaBLCA6",0,"BLCA"
"753552","loss:cnaBLCA6",0,"BLCA"
"907065","loss:cnaBLCA6",0,"BLCA"
"907066","loss:cnaBLCA6",0,"BLCA"
"753566","loss:cnaBLCA6",0,"BLCA"
"907312","loss:cnaBLCA6",0,"BLCA"
"753584","loss:cnaBLCA6",0,"BLCA"
"909704","loss:cnaBLCA6",1,"BLCA"
"687455","loss:cnaBLCA6",0,"BLCA"
"909749","loss:cnaBLCA6",0,"BLCA"
"724812","loss:cnaBLCA6",0,"BLCA"
"687459","loss:cnaBLCA6",0,"BLCA"
"724838","loss:cnaBLCA6",0,"BLCA"
"909780","loss:cnaBLCA6",0,"BLCA"
"687457","loss:cnaBLCA6",0,"BLCA"
"687452","gain:cnaBLCA7",1,"BLCA"
"906798","gain:cnaBLCA7",0,"BLCA"
"906797","gain:cnaBLCA7",0,"BLCA"
"910926","gain:cnaBLCA7",0,"BLCA"
"1290730","gain:cnaBLCA7",0,"BLCA"
"753552","gain:cnaBLCA7",0,"BLCA"
"907065","gain:cnaBLCA7",0,"BLCA"
"907066","gain:cnaBLCA7",0,"BLCA"
"753566","gain:cnaBLCA7",0,"BLCA"
"907312","gain:cnaBLCA7",0,"BLCA"
"753584","gain:cnaBLCA7",0,"BLCA"
"909704","gain:cnaBLCA7",0,"BLCA"
"687455","gain:cnaBLCA7",0,"BLCA"
"909749","gain:cnaBLCA7",0,"BLCA"
"724812","gain:cnaBLCA7",0,"BLCA"
"687459","gain:cnaBLCA7",0,"BLCA"
"724838","gain:cnaBLCA7",0,"BLCA"
"909780","gain:cnaBLCA7",0,"BLCA"
"687457","gain:cnaBLCA7",0,"BLCA"
"687452","gain:cnaBLCA8",1,"BLCA"
"906798","gain:cnaBLCA8",0,"BLCA"
"906797","gain:cnaBLCA8",0,"BLCA"
"910926","gain:cnaBLCA8",0,"BLCA"
"1290730","gain:cnaBLCA8",0,"BLCA"
"753552","gain:cnaBLCA8",0,"BLCA"
"907065","gain:cnaBLCA8",0,"BLCA"
"907066","gain:cnaBLCA8",0,"BLCA"
"753566","gain:cnaBLCA8",0,"BLCA"
"907312","gain:cnaBLCA8",0,"BLCA"
"753584","gain:cnaBLCA8",0,"BLCA"
"909704","gain:cnaBLCA8",0,"BLCA"
"687455","gain:cnaBLCA8",0,"BLCA"
"909749","gain:cnaBLCA8",0,"BLCA"
"724812","gain:cnaBLCA8",0,"BLCA"
"687459","gain:cnaBLCA8",0,"BLCA"
"724838","gain:cnaBLCA8",0,"BLCA"
"909780","gain:cnaBLCA8",0,"BLCA"
"687457","gain:cnaBLCA8",0,"BLCA"
"687452","gain:cnaBLCA9",1,"BLCA"
"906798","gain:cnaBLCA9",0,"BLCA"
"906797","gain:cnaBLCA9",0,"BLCA"
"910926","gain:cnaBLCA9",0,"BLCA"
"1290730","gain:cnaBLCA9",0,"BLCA"
"753552","gain:cnaBLCA9",0,"BLCA"
"907065","gain:cnaBLCA9",0,"BLCA"
"907066","gain:cnaBLCA9",1,"BLCA"
"753566","gain:cnaBLCA9",1,"BLCA"
"907312","gain:cnaBLCA9",0,"BLCA"
"753584","gain:cnaBLCA9",0,"BLCA"
"909704","gain:cnaBLCA9",0,"BLCA"
"687455","gain:cnaBLCA9",0,"BLCA"
"909749","gain:cnaBLCA9",0,"BLCA"
"724812","gain:cnaBLCA9",0,"BLCA"
"687459","gain:cnaBLCA9",1,"BLCA"
"724838","gain:cnaBLCA9",0,"BLCA"
"909780","gain:cnaBLCA9",0,"BLCA"
"687457","gain:cnaBLCA9",0,"BLCA"
"687452","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"906798","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"906797","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"910926","gain:cnaBLCA12 (MACF1)",1,"BLCA"
"1290730","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"753552","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"907065","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"907066","gain:cnaBLCA12 (MACF1)",1,"BLCA"
"753566","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"907312","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"753584","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"909704","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"687455","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"909749","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"724812","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"687459","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"724838","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"909780","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"687457","gain:cnaBLCA12 (MACF1)",0,"BLCA"
"687452","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"906798","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"906797","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"910926","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"1290730","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"753552","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"907065","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"907066","gain:cnaBLCA13 (SDHC)",1,"BLCA"
"753566","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"907312","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"753584","gain:cnaBLCA13 (SDHC)",1,"BLCA"
"909704","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"687455","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"909749","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"724812","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"687459","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"724838","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"909780","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"687457","gain:cnaBLCA13 (SDHC)",0,"BLCA"
"687452","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"906798","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"906797","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"910926","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"1290730","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"753552","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"907065","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"907066","gain:cnaBLCA15 (ASXL1)",1,"BLCA"
"753566","gain:cnaBLCA15 (ASXL1)",1,"BLCA"
"907312","gain:cnaBLCA15 (ASXL1)",1,"BLCA"
"753584","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"909704","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"687455","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"909749","gain:cnaBLCA15 (ASXL1)",1,"BLCA"
"724812","gain:cnaBLCA15 (ASXL1)",1,"BLCA"
"687459","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"724838","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"909780","gain:cnaBLCA15 (ASXL1)",0,"BLCA"
"687457","gain:cnaBLCA15 (ASXL1)",1,"BLCA"
"687452","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",1,"BLCA"
"906798","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"906797","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"910926","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",1,"BLCA"
"1290730","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"753552","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"907065","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"907066","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"753566","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"907312","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"753584","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",1,"BLCA"
"909704","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"687455","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"909749","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"724812","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"687459","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"724838","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"909780","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"687457","loss:cnaBLCA18 (CHD9,CNOT1,CYLD,MMP2,NUP93)",0,"BLCA"
"687452","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"906798","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"906797","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"910926","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"1290730","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"753552","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"907065","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"907066","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",1,"BLCA"
"753566","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",1,"BLCA"
"907312","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"753584","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"909704","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"687455","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"909749","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"724812","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"687459","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"724838","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"909780","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"687457","gain:cnaBLCA19 (ERCC5,ING1,IRS2,TFDP1)",0,"BLCA"
"687452","loss:cnaBLCA20",0,"BLCA"
"906798","loss:cnaBLCA20",0,"BLCA"
"906797","loss:cnaBLCA20",0,"BLCA"
"910926","loss:cnaBLCA20",0,"BLCA"
"1290730","loss:cnaBLCA20",0,"BLCA"
"753552","loss:cnaBLCA20",0,"BLCA"
"907065","loss:cnaBLCA20",0,"BLCA"
"907066","loss:cnaBLCA20",0,"BLCA"
"753566","loss:cnaBLCA20",0,"BLCA"
"907312","loss:cnaBLCA20",0,"BLCA"
"753584","loss:cnaBLCA20",1,"BLCA"
"909704","loss:cnaBLCA20",0,"BLCA"
"687455","loss:cnaBLCA20",0,"BLCA"
"909749","loss:cnaBLCA20",0,"BLCA"
"724812","loss:cnaBLCA20",0,"BLCA"
"687459","loss:cnaBLCA20",1,"BLCA"
"724838","loss:cnaBLCA20",0,"BLCA"
"909780","loss:cnaBLCA20",0,"BLCA"
"687457","loss:cnaBLCA20",0,"BLCA"
"687452","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"906798","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"906797","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"910926","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"1290730","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"753552","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"907065","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"907066","gain:cnaBLCA21 (EGFR)",1,"BLCA"
"753566","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"907312","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"753584","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"909704","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"687455","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"909749","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"724812","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"687459","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"724838","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"909780","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"687457","gain:cnaBLCA21 (EGFR)",0,"BLCA"
"687452","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"906798","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"906797","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"910926","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"1290730","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"753552","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"907065","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"907066","gain:cnaBLCA22 (PABPC1)",1,"BLCA"
"753566","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"907312","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"753584","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"909704","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"687455","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"909749","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"724812","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"687459","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"724838","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"909780","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"687457","gain:cnaBLCA22 (PABPC1)",0,"BLCA"
"687452","gain:cnaBLCA23 (MYC)",0,"BLCA"
"906798","gain:cnaBLCA23 (MYC)",0,"BLCA"
"906797","gain:cnaBLCA23 (MYC)",0,"BLCA"
"910926","gain:cnaBLCA23 (MYC)",1,"BLCA"
"1290730","gain:cnaBLCA23 (MYC)",0,"BLCA"
"753552","gain:cnaBLCA23 (MYC)",0,"BLCA"
"907065","gain:cnaBLCA23 (MYC)",0,"BLCA"
"907066","gain:cnaBLCA23 (MYC)",1,"BLCA"
"753566","gain:cnaBLCA23 (MYC)",0,"BLCA"
"907312","gain:cnaBLCA23 (MYC)",0,"BLCA"
"753584","gain:cnaBLCA23 (MYC)",0,"BLCA"
"909704","gain:cnaBLCA23 (MYC)",0,"BLCA"
"687455","gain:cnaBLCA23 (MYC)",0,"BLCA"
"909749","gain:cnaBLCA23 (MYC)",1,"BLCA"
"724812","gain:cnaBLCA23 (MYC)",0,"BLCA"
"687459","gain:cnaBLCA23 (MYC)",0,"BLCA"
"724838","gain:cnaBLCA23 (MYC)",1,"BLCA"
"909780","gain:cnaBLCA23 (MYC)",0,"BLCA"
"687457","gain:cnaBLCA23 (MYC)",0,"BLCA"
"687452","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"906798","chr17:41363727-41364273(TMEM106A)_HypMET",0,"BLCA"
"906797","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"910926","chr17:41363727-41364273(TMEM106A)_HypMET",0,"BLCA"
"1290730","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"753552","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"907065","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"907066","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"753566","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"907312","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"753584","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"909704","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"687455","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"909749","chr17:41363727-41364273(TMEM106A)_HypMET",0,"BLCA"
"724812","chr17:41363727-41364273(TMEM106A)_HypMET",0,"BLCA"
"687459","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"724838","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"909780","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"687457","chr17:41363727-41364273(TMEM106A)_HypMET",1,"BLCA"
"687452","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"906798","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"906797","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"910926","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"1290730","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"753552","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"907065","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"907066","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"753566","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"907312","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"753584","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"909704","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"687455","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"909749","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"724812","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"687459","chr19:21265164-21265433(ZNF714)_HypMET",1,"BLCA"
"724838","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"909780","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"687457","chr19:21265164-21265433(ZNF714)_HypMET",0,"BLCA"
"687452","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"906798","chr22:24384134-24384405(GSTT1)_HypMET",0,"BLCA"
"906797","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"910926","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"1290730","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"753552","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"907065","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"907066","chr22:24384134-24384405(GSTT1)_HypMET",0,"BLCA"
"753566","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"907312","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"753584","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"909704","chr22:24384134-24384405(GSTT1)_HypMET",0,"BLCA"
"687455","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"909749","chr22:24384134-24384405(GSTT1)_HypMET",0,"BLCA"
"724812","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"687459","chr22:24384134-24384405(GSTT1)_HypMET",1,"BLCA"
"724838","chr22:24384134-24384405(GSTT1)_HypMET",0,"BLCA"
"909780","chr22:24384134-24384405(GSTT1)_HypMET",0,"BLCA"
"687457","chr22:24384134-24384405(GSTT1)_HypMET",0,"BLCA"
"687452","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"906798","chr20:33146135-33147318(MAP1LC3A)_HypMET",0,"BLCA"
"906797","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"910926","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"1290730","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"753552","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"907065","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"907066","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"753566","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"907312","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"753584","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"909704","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"687455","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"909749","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"724812","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"687459","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"724838","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"909780","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"687457","chr20:33146135-33147318(MAP1LC3A)_HypMET",1,"BLCA"
"687452","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"906798","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"906797","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"910926","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"1290730","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"753552","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"907065","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"907066","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"753566","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"907312","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"753584","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"909704","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"687455","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"909749","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"724812","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"687459","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"724838","chr17:44656490-44657494(ARL17A)_HypMET",0,"BLCA"
"909780","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"687457","chr17:44656490-44657494(ARL17A)_HypMET",1,"BLCA"
"687452","chr3:53032813-53033116(SFMBT1)_HypMET",0,"BLCA"
"906798","chr3:53032813-53033116(SFMBT1)_HypMET",0,"BLCA"
"906797","chr3:53032813-53033116(SFMBT1)_HypMET",0,"BLCA"
"910926","chr3:53032813-53033116(SFMBT1)_HypMET",1,"BLCA"
"1290730","chr3:53032813-53033116(SFMBT1)_HypMET",1,"BLCA"
"753552","chr3:53032813-53033116(SFMBT1)_HypMET",0,"BLCA"
"907065","chr3:53032813-53033116(SFMBT1)_HypMET",0,"BLCA"
"907066","chr3:53032813-53033116(SFMBT1)_HypMET",0,"BLCA"
"753566","chr3:53032813-53033116(SFMBT1)_HypMET",1,"BLCA"
"907312","chr3:53032813-53033116(SFMBT1)_HypMET",0,"BLCA"
